STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,TAX,Income Tax,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,3.144266,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,3.048602,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,2.982644,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,2.932785,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,2.902134,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,3.679296,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,3.587221,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,3.526601,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,3.340764,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2021,,3.291102,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,3.077222,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,1.316146,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,1.310615,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,1.28579,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,1.25329,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,1.233143,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,1.229506,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,1.220133,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,1.198976,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,1.22329,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,1.31398,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,4.373585,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,4.401022,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,4.302456,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,4.274984,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,4.271088,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,4.169222,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,4.042911,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LUX,Luxembourg,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,1.00724,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,3.785407,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,3.659439,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,3.752071,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2021,,3.581857,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,3.385982,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,11.362684,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,11.156257,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,13.62486,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,13.288627,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,13.161298,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,12.902758,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,12.667446,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,3.894003,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,12.62292,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,11.651935,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,11.513573,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,11.320132,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,10.878638,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,10.408629,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,10.379357,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,10.035255,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,9.754696,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,7.727266,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,7.705428,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,7.621055,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,7.662172,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2021,,19.187084,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,19.393815,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CHL,Chile,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,12.549587,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,2.556097,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,2.426794,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,2.412814,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,2.467124,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,2.47678,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,2.11362,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,1.885537,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,1.544248,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,1.538503,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,1.570756,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,1.572412,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,1.559446,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,1.578484,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,1.578054,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,1.593848,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,1.59951,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,1.616283,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,1.632658,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,1.628185,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,1.574902,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,1.589907,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2021,,1.599762,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NOR,Norway,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,3,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,2.147421,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,2.11636,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,2.009549,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,1.978245,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,1.928764,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,1.889034,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,1.858599,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,1.830326,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,1.765826,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,1.786827,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,1.806573,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,1.821601,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,1.832949,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,2.535029,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,2.530586,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,2.255193,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,1.803856,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,1.844204,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,FIN,Finland,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,1.842791,,A,,RATIO,Ratio,0,Units,,
